,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
USB,-0.15319562953421,0.5626364948750316,-0.2722817146232873,CLX,0.006571389047652508,U.S. Bancorp,Financials,Diversified Banks,USB,CMG,FAST,HD,SNPS,MKC,ABT,AMGN,APD,CHRW,0.14133316317061562,0.2843569700958358,0.01212172309469227,0.11154755354385402,0.04434870361527229,0.07256712342093656,0.07604634790175697,0.1434951102800113,0.05559492402095091,0.23818675575613443,0.011832747497687934,0.23425901086870324,0.2436651220360828,0.30912063855053484,0.004777590215471967,0.2100206205117579,0.16055753673592907,0.012578108056182391,0.2088068819332898,0.04593730343345086,0.17128150134579825,0.01374402864425785,0.04593171123558878,0.1263647178882731
UAA,-0.06988364252276875,0.6828472481207112,-0.10234154522127471,KR,0.04297423114959084,Under Armour (Class A),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",UAA,AMGN,PYPL,ROL,BAX,ILMN,MSCI,TMUS,MKC,ABC,0.14286466403062614,0.2958841089258028,0.04080757031387599,0.207875211856624,0.009444936454794318,0.1088153305220249,0.13378708461203656,0.12410330352220578,5.257093312064144e-05,0.24312403168269994,0.12794092440738714,0.004049035695230827,0.37033024734698067,0.3801350841329696,0.005466924161955114,0.01006760370721293,0.3729564483942964,0.019398281393802477,0.001345602753986089,0.05350285473116001,0.1996337154527635,0.1794836034759484,0.136774896207425,0.02137006972144998
UA,-0.11993118234261531,0.6536609639559531,-0.18347612746643513,KR,0.02599054875299562,Under Armour (Class C),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",UA,AMGN,ETSY,NOW,MKC,PGR,CDNS,ILMN,WMT,PYPL,0.12416769722025829,0.28389161938052876,0.08383266195123469,0.2557160531142071,0.012294225604658997,0.01875535482662373,0.026862251209315423,0.2302774625470551,0.020467708491166747,0.11833843504700135,0.22837311561443616,0.005082731594300751,0.8365422512230485,0.44359476262397196,0.020851264440951537,0.0802227376294408,0.3920172614663578,0.15639941451434125,0.042351139040086076,0.021945745217748884,0.07051802599591904,0.009392744314443445,0.0359215303059225,0.1703801370747887
UNP,0.2033673597267492,0.40800821871586734,0.4984393705764346,VNT,0.007768357540283701,Union Pacific Corp,Industrials,Railroads,UNP,UDR,XOM,OXY,ESS,VNO,JKHY,KMI,NOC,COG,-0.002985068985939591,0.33276735312446093,0.19048229373517758,0.021688095279326695,0.11162096534174641,0.0050527441418135085,0.02724912264661092,0.016376150106675185,0.2490028240628174,0.08347415641608348,0.22076013364517968,0.07429351462456932,0.03217658949016331,0.3657880146452192,0.45307718038833883,0.12345438324017924,0.002011258814484605,0.03497214121593566,0.0581919318776797,0.01297206862633871,0.20562119907892348,0.026679446900969725,0.07357221276660592,0.009448177090544413
UAL,-0.6303523654075963,1.004674097283968,-0.6274197444839957,GILD,-0.18655420407025797,United Airlines Holdings,Industrials,Airlines,UAL,ANET,DRE,LIN,BR,MXIM,ISRG,TWTR,DE,XEL,0.14559197217971373,0.33337813735731914,0.022125055169547693,0.06559434716385575,0.0939577991563342,0.037619967281868616,0.2691022034977655,0.09385906793811634,0.0323878630180596,0.016115874627556523,0.13826112185730535,0.2309767002895905,0.22683463414900043,0.35585597346120157,0.01075928123548336,0.20170379132404628,0.007311657820337502,0.030170379987014197,0.12680608778042038,0.13393306790113765,0.004278970192676705,0.12618239516224228,0.24642667576980293,0.11242769282683876
UNH,0.2041898499257518,0.46571191945906437,0.43844669074161385,VNT,0.006109941056488862,UnitedHealth Group Inc.,Health Care,Managed Health Care,UNH,SPG,RTX,FANG,COP,APA,TAP,SLB,LHX,OMC,-0.03165259556721884,0.41703366995586455,0.1641398763690049,0.0378872975667919,0.05454454950533771,0.015255427895813975,0.05656818742985067,0.0012445177821049356,0.22274950429523502,0.07708190101346024,0.20847322742652957,0.16205551071587118,-0.01372029446671123,0.5796277086308605,0.3421305883638314,0.02837578960832298,0.009525519555944285,0.11672315299455133,0.012241499967100554,0.21534616525890662,0.11358637686617593,0.025230596732387135,0.1250408160122096,0.011799494640570224
UPS,0.2965995960282796,0.39517849031853847,0.750545900889499,NEM,0.13246851019917136,United Parcel Service,Industrials,Air Freight & Logistics,UPS,DISCK,GE,CNC,CTXS,L,FLS,ALLE,MPC,HIG,0.08789467889945496,0.328098606030838,0.3116301609519971,0.041978524542541244,0.11229954689242228,0.08953224188066222,0.25914964202262003,0.013231812089174596,0.004811079363387041,0.1172287447672442,0.021795496343291764,0.028342751146659496,0.08789467889945496,0.328098606030838,0.3116301609519971,0.041978524542541244,0.11229954689242228,0.08953224188066222,0.25914964202262003,0.013231812089174596,0.004811079363387041,0.1172287447672442,0.021795496343291764,0.028342751146659496
URI,0.41027239297005275,0.660385671976766,0.6212618025796404,CLX,0.04987471946763732,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,URI,COG,AVB,XOM,UDR,OXY,CME,CPB,ESS,VLO,-0.016378101886488153,0.3380130788854193,0.01021560639239887,0.2865913216184035,0.007679683645670075,0.1419984024604854,0.15003450891196604,0.03459669507490502,0.04864857032703782,0.25031108193184487,0.068520640463118,0.0014034891741704415,0.07760148402163429,0.4818353009375071,0.4549619946279374,0.09203074219538082,0.07186511643638915,0.0937397727753977,0.04902134433332259,0.013860445969135344,0.0015060273994309313,0.07233925573177999,0.07604366311629918,0.07463163741492684
UHS,-0.07680577067700367,0.6375737008357489,-0.12046571333843378,CLX,0.049567505381929576,Universal Health Services,Health Care,Health Care Facilities,UHS,WST,KMB,DG,CAG,EA,NVDA,ABMD,SPGI,TSCO,0.20742745551549435,0.24868966933271242,0.0018857971798661877,0.03315967794120309,0.1941333735481414,0.198940290197889,0.11083628727108052,0.10989355084516267,0.014098711604820135,0.16157732936036764,9.764552428426339e-05,0.17537733652718504,0.42061541241383305,0.3243389206756855,0.0004505734328604349,0.2697295981445889,0.014306639424476353,0.0418889044662071,0.06184102981105435,0.0576684032612727,0.2393512092135209,0.2697370855591702,0.027691103774307398,0.01733545291254171
UNM,-0.11120531350108477,0.7764165848410862,-0.1432289259043144,CLX,0.016542386897777376,Unum Group,Financials,Life & Health Insurance,UNM,ETSY,SPGI,PYPL,ADBE,TMUS,WMT,KMB,CHD,FTNT,0.12741306110122824,0.27617909882839364,0.025787325271185033,0.0001317466795152553,0.05138148694458876,0.017306449390934547,0.06960332453018679,0.10671778442740786,0.21631067637909748,0.2261975713612537,0.19540345939541598,0.09116017562041445,0.8427757396079714,0.46783272695951855,0.08434135458287643,0.4086014383000463,0.07958838528315669,0.27255507476582935,0.06373949499091239,0.04574086820552842,0.0008353224202197493,0.026797853832290986,0.01604295781678103,0.0017572498023586587
VLO,-0.37687069875717427,0.7607171419753294,-0.495415020855934,KR,-0.085204431075896,Valero Energy,Energy,Oil & Gas Refining & Marketing,VLO,DGX,ALXN,PKG,KHC,AEE,AJG,ROP,CPRT,CTVA,0.11251316108450127,0.31171684706502667,0.0007433816494764345,0.22847545622935686,0.2165104520002877,7.008830544841026e-05,0.036951670478662345,0.16397773113975694,0.1273097507171757,0.16388549425053045,0.04402859001936892,0.018047385209936193,0.16070767767906452,0.32360256664281384,3.6163287853100106e-05,0.23302588580433575,0.24133976850083255,0.09951498119851761,0.057256333014299866,0.0044836835915911324,0.0364085131271597,0.06122448703234426,0.05127677512979514,0.21543340931327093
VAR,0.19612809759042713,0.4402094684339886,0.44553357356927775,VNT,-0.09107077513052417,Varian Medical Systems,Health Care,Health Care Equipment,VAR,AVB,FTI,COP,CVX,REG,FRT,WDC,COG,EOG,0.0020072075892986346,0.4173479545772273,0.28552768104086046,0.1296501203822256,0.06569225414084107,0.06604798107649842,0.021870506384440887,0.0210028659521102,0.04063517621454023,0.10290030305558436,0.26374435145500086,0.0029287602978979293,0.0020072075892986346,0.4173479545772273,0.28552768104086046,0.1296501203822256,0.06569225414084107,0.06604798107649842,0.021870506384440887,0.0210028659521102,0.04063517621454023,0.10290030305558436,0.26374435145500086,0.0029287602978979293
VTR,-0.04660650525643054,0.8361347824966724,-0.05574042155890821,CPB,-0.07003167282661389,Ventas Inc,Real Estate,Health Care REITs,VTR,AMZN,ATVI,EBAY,CCI,DG,CNC,MKTX,WST,EA,0.24549599777972822,0.2680521445153417,0.03406097592393549,0.15214833797439464,0.1325346034681858,0.11106930110610472,0.06886346202295907,0.3041981344349751,0.020396330328102865,0.012561402117988646,0.12206033491822305,0.042107117705130696,0.31878237590418634,0.2906116986067746,0.030473670313045237,0.29801967590552486,0.11967788364458891,0.1447125328008766,0.010435703001443763,0.007014164289034224,0.029849235963666905,0.08661334645771955,0.2520012436495137,0.02120254397458617
VRSN,0.017835421085458998,0.384925474335316,0.04633473821460364,CARR,-0.07188115053916075,Verisign Inc.,Information Technology,Internet Services & Infrastructure,VRSN,EQR,DAL,BIIB,FRT,PBCT,SLG,HWM,FE,BXP,-0.06851696053840342,0.3752236293009641,0.3304530675191834,0.09426218363562103,0.038152221920149415,0.14199653429877246,0.006743475025719343,0.010033095721244516,0.0021255071954341246,0.04759965574398923,0.31322995003451104,0.01540430890537542,-0.05030888519505869,0.48722818323573247,0.12774364282747555,0.05447489668652482,0.05698470589519573,0.11124786803972264,0.030132011911398585,0.2605958914626333,0.012163297395894276,0.3118661981388574,0.02161195451478664,0.01317953312751102
VRSK,0.2264888545744869,0.3717019613847745,0.6093291887153442,VNT,0.020490274157103437,Verisk Analytics,Industrials,Research & Consulting Services,VRSK,C,AEP,BSX,CINF,DISCK,HST,VRTX,KIM,BDX,0.0030702403930945865,0.30230519690843455,0.1751221806762162,0.0050286876726615155,0.2084182155107486,0.11132753047041384,0.01638141929939242,0.06105099793948166,0.015757009813452853,0.18813713518253639,0.032343174643009086,0.1864336487920875,0.02853352485112145,0.3259915767905703,0.23189206997567285,0.017597959347679624,0.04691054218382869,0.04513988231991998,0.08679573489784921,0.206879632485545,0.0008766142326738684,0.07967776156114476,0.06953486236459673,0.2146949406310892
VZ,-0.004206030180313717,0.23626544339517458,-0.017802138644874798,VNT,0.061576059842634125,Verizon Communications,Communication Services,Integrated Telecommunication Services,VZ,INCY,EQR,CBOE,IFF,AMT,HFC,NI,HII,WBA,-0.034654476860477755,0.2659994802169752,0.3943330927120766,0.1793864246683779,0.021312354596721397,0.030015819904678342,0.04766704775313843,0.04443085270312371,0.009306228554265652,0.02894063632795071,0.14323003095345732,0.10137751182620997,-0.019259401981181017,0.29186495199047885,0.23881495835046737,0.20925062492070695,0.060763265958282,0.004533425393440997,0.020925277963616276,0.2261544203072177,0.0010269946321623277,0.034350653440518804,0.018057811548131016,0.18612256748545658
VRTX,0.026972167381530403,0.45401613301010424,0.05940794923454874,CARR,0.02087319383113187,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,VRTX,IBM,RMD,ICE,MNST,POOL,WMB,ROK,AMCR,HOLX,0.11139051766748892,0.3238919105459585,0.15163897468437648,0.1731810394453566,0.06315207139637363,0.17359102372788612,0.20230262562307397,0.010229124531671456,0.015176237396380358,0.04476021708607573,0.10066242465393922,0.06530626145486651,0.22460930001221113,0.3502404267584415,0.04938183860462628,0.04466339639303753,0.03469757384730004,0.02737783185379057,0.1717464058626724,0.3819824285786828,0.052191447056313525,0.08447777247968492,0.06432691155199352,0.08915439377189838
VFC,-0.07114291015864943,0.5545875788346426,-0.12828074928786243,KR,0.044206548061779996,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",VFC,INTC,EA,ATVI,MKTX,AMZN,KMB,IFF,PRGO,EBAY,0.11282927429244348,0.263932086105837,0.02239819385130332,0.006822614304961596,0.12901512414690855,0.15718877657423444,0.05097396312698863,0.07230652307004931,0.25734965341270893,0.18815734160900996,0.024788462846136634,0.0909993470576986,0.2244944137025326,0.2966491462929367,0.004808296174419985,0.014513679006162754,0.16712508251487782,0.26609278945160747,0.21032430288067142,0.2100548622558596,0.040175574463699466,0.05314669296932182,0.0036074699062554967,0.030151250377124187
VIAC,0.1817712851977128,0.6914456140492957,0.26288587490375437,DPZ,-0.06379016280711554,ViacomCBS,Communication Services,Movies & Entertainment,VIAC,PRGO,AKAM,SJM,EQIX,HRL,INTC,LLY,FE,CCI,0.04161382581219514,0.26094473524421474,0.0027617247028484428,0.03816134593889541,0.0761958903332517,0.2713370160440306,0.031412597209130026,0.3998271057810118,0.03341379283289289,0.07400140181344336,0.05402649314656423,0.018862632197931595,0.11939970918065204,0.29918313566555305,0.0008327763275554635,0.06692087874937194,0.12064983333640253,0.2002548292410038,0.21323849053023697,0.004772583594525292,0.018774472404424605,0.30934031413628305,0.0031113285179556645,0.062104493162240614
VTRS,-0.10550200287743489,0.451549939464126,-0.23364415241122324,NEM,0.09712306529550653,Viatris,Health Care,Pharmaceuticals,VTRS,SWKS,ISRG,DHI,HOLX,TWTR,PLD,TER,MAS,JBHT,0.08065790536322927,0.33858610499072117,0.31686887205301595,0.02945564523394056,0.0511769208371462,0.0228584676286496,0.19050712588200697,0.017175270113364102,0.04934379629043519,0.017973008610417573,0.23372277419767745,0.07091811915334646,0.2515423918114814,0.391512243723668,0.0054959451515106325,0.003916112283215805,0.1195506349849608,0.08772007357240863,0.12914526391763603,0.14784143953372023,0.06720574282393256,0.26383310366644575,0.004166015571955603,0.17112566849421398
V,0.08326651687781406,0.41110171866855594,0.20254480362546556,VNT,0.022381691874383342,Visa Inc.,Information Technology,Data Processing & Outsourced Services,V,EQR,NI,BAX,WFC,CTXS,HII,EVRG,CBOE,VRTX,-0.02346420412306841,0.2999424627296774,0.09223429640901161,0.013323078763110355,0.06125279701712058,0.17036575542313878,0.03738110978582499,0.221498054662911,0.11191281779129697,0.011232580989633187,0.2111417762545169,0.06965773290343573,0.008349685461626972,0.3126634247893838,0.14731815334341203,0.04468191994929806,0.0694478390567025,0.16995325480489945,0.045327888556490385,0.23352514312398032,0.028008809154541094,0.015387835698314705,0.004523372286478708,0.24182578402588265
VNT,0.8061426182494874,0.31555873335695783,2.554651584741863,HSY,-0.2505987351579856,Vontier,Information Technology,Electronic Equipment & Instruments,VNT,TMO,ADBE,FIS,AMGN,O,BLL,GILD,MCO,AKAM,0.11180938050854394,0.23053543764356152,0.3524354327058918,0.07430192367841004,0.007551915332128109,0.0007503155492259516,0.10056330281614782,0.010456386155816514,0.26047193939639257,0.043383198185762264,0.028394692233664694,0.12169089394656012,0.16179534225837294,0.2966411582774762,0.01027301300602192,0.33516323769593226,0.0340303503706877,0.002184523821660705,0.03174795527689817,0.0003696831941148186,0.24579866235661357,0.20804655459458038,0.06718688589644198,0.06519913378704838
VNO,-0.3997563359466089,0.6821351547424803,-0.5860368479286556,BIIB,-0.08041011339586494,Vornado Realty Trust,Real Estate,Office REITs,VNO,AMCR,LH,GRMN,JNJ,TROW,IEX,AMAT,EL,UNP,0.10604367682334995,0.3151236001027069,0.008708803169316633,0.022102011193372764,0.07854852567257876,0.2355937420359361,0.27814207764045085,0.04826545595516336,0.0013212499447767532,0.004341044592233188,0.18008461060064326,0.1428924791955283,0.16612951727744324,0.3745008079627086,0.007502147354410567,0.020211368283586256,0.0076013603595668075,0.047145499877123735,0.22650680193831702,0.1217161154135234,0.019787415756720682,0.3087105398283162,0.15177190001307436,0.0890468511753609
VMC,0.11780920782123999,0.5220266302045848,0.22567662453363724,KR,-0.009599551145244205,Vulcan Materials,Materials,Construction Materials,VMC,IFF,NEM,DPZ,GIS,DXCM,NLOK,DLR,CLX,HRL,0.1202500011602615,0.21653954884192508,0.05251874263327448,0.018463889989057528,0.020461773338453743,0.14098378164940117,0.1392541365059599,0.03189073406009274,0.16581630267285863,0.024059668041087067,0.21755743578439188,0.18899353532542273,0.19124023368641252,0.24806101427598942,0.03678033724748089,0.03204324047270156,0.21655890640086511,0.11750312531545691,0.0050656541408363115,0.1376183272426858,0.2168244723156383,0.0070969200326659555,0.20503912359844392,0.02546989323322531
WRB,-0.03903120197856729,0.4706380994189393,-0.0829325165700697,VNT,0.10796293488630858,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,WRB,ATVI,AMZN,HRL,DG,AMT,AKAM,EBAY,BIIB,EQIX,0.14250912273389305,0.25429517136061813,0.02769709735478958,0.034539413081726776,0.128834646304521,0.22929830241907095,0.2283019449837859,0.05603202920039801,0.09647369442073686,0.09764613206646655,0.02943766496246441,0.07173907520603996,0.2305628654741288,0.27688510520090354,0.032535254212685764,0.1720159213478809,0.28721268820443796,0.07862049820103181,0.04988732838816825,0.031693276298356624,0.050688362601028956,0.24180741781435544,0.021189350384352663,0.03434990254770155
WAB,0.08495394577309505,0.538971759563328,0.15762225806028182,CLX,-0.03544036310563942,Westinghouse Air Brake Technologies Corp,Industrials,Construction Machinery & Heavy Trucks,WAB,CCI,NFLX,AKAM,LLY,SJM,MKTX,EQIX,AMZN,AMT,0.15764180169706385,0.26095283735837316,0.12324402903851694,0.010375972332603107,0.19466700399530862,0.09605876757058476,0.020523864726520038,0.3197484619488165,0.0027465450019589885,0.04624698524113588,0.14821013975722963,0.03817823038732547,0.2532560443669519,0.31303479127338907,0.008305433319694265,0.028697287550808966,0.22227821181964302,0.0037424679174758984,0.1785860235224828,0.01941155273832154,0.2742831164177041,0.03269177242995182,0.22762951490027683,0.004374619383640891
